task,candidate_kind,candidate_id,native_verdict,securebench_verdict,agree,sha256,recorded_in_test_verdict,native_reward,native_error,securebench_status,securebench_source,securebench_error
terminal-bench/write-compressor,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink]#1,fail,fail,yes,f587bad51e76595c8f036d792a7238fb91862e1d53b4dc012eca1118f8a2485d,,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_nul_suffix_is_not_stripped[mteb-leaderboard]#1,fail,fail,yes,09356d6460b7a6bb8f8a6ff29a3a6a2e47134042b66eb83bceb9b9fcf94527e4,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink-mteb-leaderboard]#1,fail,fail,yes,0d2cd38ce343dea778e3db57aa0b148b992609af000efa47da837b0e652ecd13,,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-mteb-leaderboard]#1,fail,fail,yes,12f783c01b20c55f4773fc63fba9c823161766b6d58e6a563b28f11cb99810a3,,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_malformed_and_forged_artifacts_fail[invalid_utf8-mteb-leaderboard]#1,fail,fail,yes,29126081f43b9df1407a71342f8f7e3a15c79e2638b2e9af83daa8b01d46e9cc,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[two_trailing_newlines-mteb-leaderboard]#1,fail,fail,yes,2bf04a1dabbbd353fd7a1cc9cc6c1ec5be57e1063295c04985e682c75c8831fe,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,reference,test_source_strip_behaviour_is_preserved[tabs_and_crlf-mteb-leaderboard]#1,pass,pass,yes,2e443b508662ccd33a62950c6c8ddcfe789960bcc6ab324de7eafeb60487f111,passed,1.0,,passed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory-mteb-leaderboard]#1,fail,fail,yes,32c4639ec6b24177c5f5a0062827e65e5d187a5f48a1ecfdd825a3f609d0031a,,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[whitespace_only-mteb-leaderboard]#1,fail,fail,yes,378001d0a22ec09daa8ed5ea1252fb8ff266f041118f6e40625d831bda4bfbb1,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[prose_wrapped-mteb-leaderboard]#1,fail,fail,yes,39d900b1484744206b963e1d6167ea9f82020251e0f7d6979df899edefa11a49,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[lowercased-mteb-leaderboard]#1,fail,fail,yes,470d1a33cdae4022f170f664eefcf93f95f80807332be6063cf3d729c20a10df,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,reference,test_reviewed_reference_passes[mteb-leaderboard]#1,pass,pass,yes,52fb790f2fb141e65f5785436c48ceaf08d1e47fdcb97dc5c438338a9decab27,passed,1.0,,passed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[leading_blank_line-mteb-leaderboard]#1,fail,fail,yes,5548cd6b3f42b386c8cb9265c9decfd6be2297e85a80d7dd683a4486ef3b563f,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_pinned_agent_capture_and_verification[wrong_answer-mteb-leaderboard]#1,fail,fail,yes,579a7c1e5451c398f462d7ae63c59f7af646fe82f4df2d74f258c85d12749225,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[empty_file-mteb-leaderboard]#1,fail,fail,yes,63f5ca882fba76229694b6e2e6f10d135afc068e090469214d184a9d153a4732,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,reference,test_source_strip_behaviour_is_preserved[trailing_newline-mteb-leaderboard]#1,pass,pass,yes,68e7789a984711e5df7e57428e7294ae54dd6da2c5d67e9618865e4bc800c9fc,passed,1.0,,passed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-mteb-leaderboard]#1,fail,fail,yes,6aa8b9db18bec77f61736bf687a9df2da88cfc129b9362cee9d43de9304cc7ad,,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,reference,test_source_strip_behaviour_is_preserved[surrounding_spaces-mteb-leaderboard]#1,pass,pass,yes,7b1587e9595b5c9e1d7a818fae4ac44f4b77846c62c4680d3419c300cb63f918,passed,1.0,,passed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[second_line-mteb-leaderboard]#1,fail,fail,yes,82304876912143d9ca913786459737f7be08b9f5841f6769e01499102a01f002,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,base,test_base_image_without_deliverable_is_rejected_at_capture[mteb-leaderboard]#1,fail,fail,yes,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict-mteb-leaderboard]#1,fail,fail,yes,9aaf5102685c3d6759d958b00e4e4dde79b4705a2daf1f63ef2ba529d25bfdd9,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[trailing_character-mteb-leaderboard]#1,fail,fail,yes,a5132dece993c5195026e84a6eac07329ae433146ee24e7cfdb9818ff2186d5e,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[truncated-mteb-leaderboard]#1,fail,fail,yes,bfd75d410474e349c874a710350f69422dff1aeab89b0c85e97317c5fd2facc2,failed,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized-mteb-leaderboard]#1,fail,fail,yes,d3f46b18f00ce4df43145fd60c8b7d1c7da69d55e49e3ae9cd70cb291532437a,,0.0,,failed,command-replay,
terminal-bench/mteb-leaderboard,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-mteb-leaderboard]#1,fail,fail,yes,f850175c9ab81aae7423616a6c03098b8dbd06aa0610ee5451134730a7fe9429,,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[trailing_character-mteb-retrieve]#1,fail,fail,yes,1090ce5b2ae99f8fdd5f670d99126fb7f71a8c06356b224e3e5069a9e9d030c2,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-mteb-retrieve]#1,fail,fail,yes,14bf54e94f03ef8c9a169ef2121e3c61cbe130597e0422eca8f856fba0bb5312,,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_malformed_and_forged_artifacts_fail[invalid_utf8-mteb-retrieve]#1,fail,fail,yes,29126081f43b9df1407a71342f8f7e3a15c79e2638b2e9af83daa8b01d46e9cc,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[leading_blank_line-mteb-retrieve]#1,fail,fail,yes,29bb6e06b6d58f43c5cd8a8db2cd8bd8e37f3c5dc3082e02facc33cecfa37d9a,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized-mteb-retrieve]#1,fail,fail,yes,2e987b1ab9e3a99ad3eabaff4a9157730909edbb07ff6b068892c75e2b124a83,,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,reference,test_source_strip_behaviour_is_preserved[tabs_and_crlf-mteb-retrieve]#1,pass,pass,yes,330af9cc5e79823e9c2504a2670d1a7b3de3697ba441c84736fec44438b9fb4c,passed,1.0,,passed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[whitespace_only-mteb-retrieve]#1,fail,fail,yes,378001d0a22ec09daa8ed5ea1252fb8ff266f041118f6e40625d831bda4bfbb1,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,reference,test_source_strip_behaviour_is_preserved[surrounding_spaces-mteb-retrieve]#1,pass,pass,yes,3cdd64e33a35612d2784069e8556dc4b1d95704e1f91fd4a62a3a72947fe69ff,passed,1.0,,passed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_pinned_agent_capture_and_verification[wrong_answer-mteb-retrieve]#1,fail,fail,yes,579a7c1e5451c398f462d7ae63c59f7af646fe82f4df2d74f258c85d12749225,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[empty_file-mteb-retrieve]#1,fail,fail,yes,63f5ca882fba76229694b6e2e6f10d135afc068e090469214d184a9d153a4732,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-mteb-retrieve]#1,fail,fail,yes,74ec961ac4127148f07945231225f4e2a867f127544d66bee84a7f61c6fbca35,,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[lowercased-mteb-retrieve]#1,fail,fail,yes,7a224fff45c7fd15ae854c7bfd9af8b80cdb5242ac73165e6d42b5d273432b56,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[second_line-mteb-retrieve]#1,fail,fail,yes,832ccab5bf935208183534b2344adca445b2352384749588453e40da870f2b5a,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,base,test_base_image_without_deliverable_is_rejected_at_capture[mteb-retrieve]#1,fail,fail,yes,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory-mteb-retrieve]#1,fail,fail,yes,864c8ce6ed41cf643ed6b440fac05d2f7a7537396b781fabb0f269a4d0a2150c,,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict-mteb-retrieve]#1,fail,fail,yes,9aaf5102685c3d6759d958b00e4e4dde79b4705a2daf1f63ef2ba529d25bfdd9,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[prose_wrapped-mteb-retrieve]#1,fail,fail,yes,9f4742061c28d82e0086c46aa32ac73c35ae5a3eb2aede35c2ba4c72d4b39f3b,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_nul_suffix_is_not_stripped[mteb-retrieve]#1,fail,fail,yes,b276b9e97aa838b685ef370ca1f9ce557264d142d5e05d8f9ee1b78244674c8e,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[truncated-mteb-retrieve]#1,fail,fail,yes,d262c6c1f61481c8e0aceb85a5cfba97d13f113ec52041cbdbf1a08bd71fa73d,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[two_trailing_newlines-mteb-retrieve]#1,fail,fail,yes,d3b4452ff24ac78ca3d3e839e35a2c73d891e641f09cf5a1318307f851588aa5,failed,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,reference,test_source_strip_behaviour_is_preserved[trailing_newline-mteb-retrieve]#1,pass,pass,yes,d5efb4e805497c836010477f1e35790260f98cede222a139400dd837ad54b103,passed,1.0,,passed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-mteb-retrieve]#1,fail,fail,yes,eb5ce096bdf5ef1bf6e991fbfc387526e5028c3d2baa68e2fd013a565d04ff24,,0.0,,failed,command-replay,
terminal-bench/mteb-retrieve,reference,test_reviewed_reference_passes[mteb-retrieve]#1,pass,pass,yes,fd7cc41992547b080da1655c49649d5724a9cdd2ba46bd81868118974632873f,passed,1.0,,passed,command-replay,
terminal-bench/mteb-retrieve,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink-mteb-retrieve]#1,fail,fail,yes,fdfc1ce2ae861850d1d025c9257102ae99afef655283e914df77af20080fcb20,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[beta-symlink]#1,fail,fail,yes,00141c7355a83761b6b19daab3ba0e20d4ceecfe139060cbf03be8105e84722a,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[rho-oversized]#1,fail,fail,yes,06e253ce60aa1ecdb96b3c77b38e0b5f11e772313d07bd1f93a856d6d39d826a,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[alpha_below]#1,fail,fail,yes,07de48b8c614dc8a5c6f2771905a360e1bdad2e176e8977112e8acb586cf3125,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[beta-oversized]#1,fail,fail,yes,08929f54e13d61be80d631b97b5e0d378a11e9fb4fe10c632335b8ee1dd20047,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[sigma-directory]#1,fail,fail,yes,27d4137a319f33e9c4f0d0e703f432371c9a3250d3507d4eda02a02645b199fe,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,reference,test_source_parsing_quirks_are_preserved[vector_extra_columns_ignored]#1,pass,pass,yes,3743948840a7b16b8a2e08363f7372971fca268b4384dd3fd17412c49470a79b,passed,1.0,,passed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[sigma-oversized]#1,fail,fail,yes,3e776f3b21050761999de4471b7a0c68a61a2baa2d9a5ad82a36ad29a97aa83a,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[alpha_text]#1,fail,fail,yes,4819f9f19a9f2912958cc0be58788d66feb54d15044ee0af1e585f600c5de623,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[rho_too_long]#1,fail,fail,yes,4aefee486035b80341d00d92c816fa15a5b7f5c2a2184263b5d8a68336e64fe7,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[beta-directory]#1,fail,fail,yes,4b0dcc704ebe96e5ce47487b736cea83be4f65501e6823045652718dff3a8bd9,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[rho-symlink]#1,fail,fail,yes,4e087f6c272170f43d5f6e87585cf11a45ada03e4c9e83d9dc5332df0eb20d17,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,reference,test_source_parsing_quirks_are_preserved[inclusive_bounds]#1,pass,pass,yes,4e5e7784ce903f5ad9a27f2778599e8781dfbe51061c466c808b7cc47a8afec9,passed,1.0,,passed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malformed_and_forged_artifacts_fail[invalid_utf8]#1,fail,fail,yes,50d6b18258b489b32186518136f12af2d109b0338c80825c72966e521cc7b46f,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[rho-directory]#1,fail,fail,yes,611f88d08599dff45c8ebe306aab1bb4e093959da7d3a0fbdeb31c93705ad203,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,reference,test_source_parsing_quirks_are_preserved[blank_rows_skipped]#1,pass,pass,yes,6245607fe3b93ac3b180eb0155871f4674cec2d958dc9843740f11427bc81d59,passed,1.0,,passed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[rho_third_above]#1,fail,fail,yes,6af1872e037683c47c7996f80e32005e050262135c02e5a41a94c2010cfb0ac1,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[alpha_infinite]#1,fail,fail,yes,6e608d7fb60f53cafedd0c48010a7fc662fcbce2c8ae9e0b1dfa97116da57c61,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[beta_nan]#1,fail,fail,yes,771a0ecbbb94bd5887f7c1082aadda81c2d70eded8f8c194ded9a55938818899,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[alpha-symlink]#1,fail,fail,yes,7c6ff0ad58ebf916e9d46641a8a872ed28d0f6e0bb671ca6ca8c3ffa59cb3e2b,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,base,test_base_image_without_deliverables_is_rejected_at_capture#1,fail,fail,yes,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[alpha_above]#1,fail,fail,yes,8b72c8e4ef2f7545560927a6202be01a69a51fa081ca33527f643f0d73b9ccec,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[sigma_above]#1,fail,fail,yes,90f4fbe22459a3f83af6fd1569631750dc7587149a01f7544fc32007d49deffa,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict]#1,fail,fail,yes,9401737b8e19f3eeba0e71033d94319e757e34f602a0d2c38556bed87d958c32,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-rstan-to-pystan]#1,fail,fail,yes,97d9180d9e11babdc8a3468067d1f52d51ddd4cd616e17bc1cb96fcde6b5e401,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_pinned_agent_capture_and_verification[alpha_out_of_range]#1,fail,fail,yes,a3d8b363d2b572a0b3ccde5d1f7f06d300a224cea3d70dd963f1ac46aec34649,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[beta_sign_flipped]#1,fail,fail,yes,a77e963bc4e6b43c40f384c238ef1fff852b510da6c315fba8addb73798d0993,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[alpha_empty]#1,fail,fail,yes,a8055e79029f8056c0310f0d8d4be28dfa37ec2753bf9ad44c43af2829d91c24,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[alpha-directory]#1,fail,fail,yes,b000d4a59a44f74745d12907b78c71bd1b036ffa35ad972953bb6bd9af85f71d,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[rho_reversed_order]#1,fail,fail,yes,b92a5c441eae7cfeb14c5fd596b7abc9662c00786e11ba27f1a28c09d97eab29,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-rstan-to-pystan]#1,fail,fail,yes,bc2bbfc31463102286af811b8c991a965d0f27b56b0671a59dfa0c702a3ff561,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,reference,test_reviewed_reference_passes_real_capture_parser_and_oracle#1,pass,pass,yes,bdd4edc0023220063743455daf1492170a4e40220957a8b4a7d57e08198dbee9,passed,1.0,,passed,command-replay,
terminal-bench/rstan-to-pystan,mutant,test_targeted_semantic_mutants_fail[rho_too_short]#1,fail,fail,yes,d9ddde71ef19ef63bb8df1effdda21ac3e7a6065dfa9f5dc0b8998119bd3995e,failed,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-rstan-to-pystan]#1,fail,fail,yes,da78a080775cb1713641766ee08b1e20c041481e2abc2878b9d43824464c517d,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,reference,test_source_parsing_quirks_are_preserved[whitespace_padded_scalar]#1,pass,pass,yes,e78edae30549f86fadbc7e6cf3619dce256797cc0eb46d117f03a0810345bb8f,passed,1.0,,passed,command-replay,
terminal-bench/rstan-to-pystan,reference,test_source_parsing_quirks_are_preserved[scalar_trailing_columns_ignored]#1,pass,pass,yes,e99be729e15802a055246fc9f6477354245444d90fd912575e21b2e5da679075,passed,1.0,,passed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[alpha-oversized]#1,fail,fail,yes,fb96c8daf3576c47aab6a75ea486a050211d1012b30a38ac67b4fc71c5b9eccf,,0.0,,failed,command-replay,
terminal-bench/rstan-to-pystan,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[sigma-symlink]#1,fail,fail,yes,fc29b4ae2ee8b5b77ef3118f4e3bd84d5ecd6984495e578735fcd0f2b3f7f58a,,0.0,,failed,command-replay,
