pack,task,candidate_kind,candidate_id,sha256,format,bytes,recorded_capture,recorded_in_test_verdict,nodeid,dir
terminal-bench,mteb-leaderboard,reference,test_source_strip_behaviour_is_preserved[trailing_newline-mteb-leaderboard]#1,68e7789a984711e5df7e57428e7294ae54dd6da2c5d67e9618865e4bc800c9fc,tar,10240,captured,passed,tests/test_mteb_exact_answer_v2.py::test_source_strip_behaviour_is_preserved[trailing_newline-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/68e7789a984711e5
terminal-bench,mteb-leaderboard,reference,test_source_strip_behaviour_is_preserved[surrounding_spaces-mteb-leaderboard]#1,7b1587e9595b5c9e1d7a818fae4ac44f4b77846c62c4680d3419c300cb63f918,tar,10240,captured,passed,tests/test_mteb_exact_answer_v2.py::test_source_strip_behaviour_is_preserved[surrounding_spaces-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/7b1587e9595b5c9e
terminal-bench,mteb-leaderboard,reference,test_source_strip_behaviour_is_preserved[tabs_and_crlf-mteb-leaderboard]#1,2e443b508662ccd33a62950c6c8ddcfe789960bcc6ab324de7eafeb60487f111,tar,10240,captured,passed,tests/test_mteb_exact_answer_v2.py::test_source_strip_behaviour_is_preserved[tabs_and_crlf-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/2e443b508662ccd3
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[lowercased-mteb-leaderboard]#1,470d1a33cdae4022f170f664eefcf93f95f80807332be6063cf3d729c20a10df,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[lowercased-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/470d1a33cdae4022
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[trailing_character-mteb-leaderboard]#1,a5132dece993c5195026e84a6eac07329ae433146ee24e7cfdb9818ff2186d5e,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[trailing_character-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/a5132dece993c519
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[truncated-mteb-leaderboard]#1,bfd75d410474e349c874a710350f69422dff1aeab89b0c85e97317c5fd2facc2,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[truncated-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/bfd75d410474e349
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[empty_file-mteb-leaderboard]#1,63f5ca882fba76229694b6e2e6f10d135afc068e090469214d184a9d153a4732,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[empty_file-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/63f5ca882fba7622
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[whitespace_only-mteb-leaderboard]#1,378001d0a22ec09daa8ed5ea1252fb8ff266f041118f6e40625d831bda4bfbb1,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[whitespace_only-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/378001d0a22ec09d
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[prose_wrapped-mteb-leaderboard]#1,39d900b1484744206b963e1d6167ea9f82020251e0f7d6979df899edefa11a49,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[prose_wrapped-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/39d900b148474420
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[second_line-mteb-leaderboard]#1,82304876912143d9ca913786459737f7be08b9f5841f6769e01499102a01f002,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[second_line-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/82304876912143d9
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[leading_blank_line-mteb-leaderboard]#1,5548cd6b3f42b386c8cb9265c9decfd6be2297e85a80d7dd683a4486ef3b563f,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[leading_blank_line-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/5548cd6b3f42b386
terminal-bench,mteb-leaderboard,mutant,test_targeted_semantic_mutants_fail[two_trailing_newlines-mteb-leaderboard]#1,2bf04a1dabbbd353fd7a1cc9cc6c1ec5be57e1063295c04985e682c75c8831fe,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[two_trailing_newlines-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/2bf04a1dabbbd353
terminal-bench,mteb-leaderboard,malicious,test_malformed_and_forged_artifacts_fail[invalid_utf8-mteb-leaderboard]#1,29126081f43b9df1407a71342f8f7e3a15c79e2638b2e9af83daa8b01d46e9cc,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_malformed_and_forged_artifacts_fail[invalid_utf8-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/29126081f43b9df1
terminal-bench,mteb-leaderboard,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict-mteb-leaderboard]#1,9aaf5102685c3d6759d958b00e4e4dde79b4705a2daf1f63ef2ba529d25bfdd9,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_malformed_and_forged_artifacts_fail[forged_verdict-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/9aaf5102685c3d67
terminal-bench,mteb-leaderboard,malicious,test_nul_suffix_is_not_stripped[mteb-leaderboard]#1,09356d6460b7a6bb8f8a6ff29a3a6a2e47134042b66eb83bceb9b9fcf94527e4,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_nul_suffix_is_not_stripped[mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/09356d6460b7a6bb
terminal-bench,mteb-leaderboard,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink-mteb-leaderboard]#1,0d2cd38ce343dea778e3db57aa0b148b992609af000efa47da837b0e652ecd13,tar,10240,rejected,,tests/test_mteb_exact_answer_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/0d2cd38ce343dea7
terminal-bench,mteb-leaderboard,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory-mteb-leaderboard]#1,32c4639ec6b24177c5f5a0062827e65e5d187a5f48a1ecfdd825a3f609d0031a,tar,10240,rejected,,tests/test_mteb_exact_answer_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/32c4639ec6b24177
terminal-bench,mteb-leaderboard,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized-mteb-leaderboard]#1,d3f46b18f00ce4df43145fd60c8b7d1c7da69d55e49e3ae9cd70cb291532437a,tar,10240,rejected,,tests/test_mteb_exact_answer_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/d3f46b18f00ce4df
terminal-bench,mteb-leaderboard,base,test_base_image_without_deliverable_is_rejected_at_capture[mteb-leaderboard]#1,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,tar,10240,rejected,,tests/test_mteb_exact_answer_v2.py::test_base_image_without_deliverable_is_rejected_at_capture[mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/84ff92691f909a05
terminal-bench,mteb-leaderboard,mutant,test_pinned_agent_capture_and_verification[wrong_answer-mteb-leaderboard]#1,579a7c1e5451c398f462d7ae63c59f7af646fe82f4df2d74f258c85d12749225,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_pinned_agent_capture_and_verification[wrong_answer-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/579a7c1e5451c398
terminal-bench,mteb-leaderboard,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-mteb-leaderboard]#1,6aa8b9db18bec77f61736bf687a9df2da88cfc129b9362cee9d43de9304cc7ad,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/6aa8b9db18bec77f
terminal-bench,mteb-leaderboard,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-mteb-leaderboard]#1,f850175c9ab81aae7423616a6c03098b8dbd06aa0610ee5451134730a7fe9429,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/f850175c9ab81aae
terminal-bench,mteb-leaderboard,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-mteb-leaderboard]#1,12f783c01b20c55f4773fc63fba9c823161766b6d58e6a563b28f11cb99810a3,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/12f783c01b20c55f
terminal-bench,mteb-retrieve,reference,test_reviewed_reference_passes[mteb-retrieve]#1,fd7cc41992547b080da1655c49649d5724a9cdd2ba46bd81868118974632873f,tar,10240,captured,passed,tests/test_mteb_exact_answer_v2.py::test_reviewed_reference_passes[mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/fd7cc41992547b08
terminal-bench,mteb-retrieve,reference,test_source_strip_behaviour_is_preserved[trailing_newline-mteb-retrieve]#1,d5efb4e805497c836010477f1e35790260f98cede222a139400dd837ad54b103,tar,10240,captured,passed,tests/test_mteb_exact_answer_v2.py::test_source_strip_behaviour_is_preserved[trailing_newline-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/d5efb4e805497c83
terminal-bench,mteb-retrieve,reference,test_source_strip_behaviour_is_preserved[surrounding_spaces-mteb-retrieve]#1,3cdd64e33a35612d2784069e8556dc4b1d95704e1f91fd4a62a3a72947fe69ff,tar,10240,captured,passed,tests/test_mteb_exact_answer_v2.py::test_source_strip_behaviour_is_preserved[surrounding_spaces-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/3cdd64e33a35612d
terminal-bench,mteb-retrieve,reference,test_source_strip_behaviour_is_preserved[tabs_and_crlf-mteb-retrieve]#1,330af9cc5e79823e9c2504a2670d1a7b3de3697ba441c84736fec44438b9fb4c,tar,10240,captured,passed,tests/test_mteb_exact_answer_v2.py::test_source_strip_behaviour_is_preserved[tabs_and_crlf-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/330af9cc5e79823e
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[lowercased-mteb-retrieve]#1,7a224fff45c7fd15ae854c7bfd9af8b80cdb5242ac73165e6d42b5d273432b56,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[lowercased-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/7a224fff45c7fd15
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[trailing_character-mteb-retrieve]#1,1090ce5b2ae99f8fdd5f670d99126fb7f71a8c06356b224e3e5069a9e9d030c2,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[trailing_character-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/1090ce5b2ae99f8f
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[truncated-mteb-retrieve]#1,d262c6c1f61481c8e0aceb85a5cfba97d13f113ec52041cbdbf1a08bd71fa73d,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[truncated-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/d262c6c1f61481c8
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[empty_file-mteb-retrieve]#1,63f5ca882fba76229694b6e2e6f10d135afc068e090469214d184a9d153a4732,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[empty_file-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/63f5ca882fba7622
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[whitespace_only-mteb-retrieve]#1,378001d0a22ec09daa8ed5ea1252fb8ff266f041118f6e40625d831bda4bfbb1,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[whitespace_only-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/378001d0a22ec09d
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[prose_wrapped-mteb-retrieve]#1,9f4742061c28d82e0086c46aa32ac73c35ae5a3eb2aede35c2ba4c72d4b39f3b,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[prose_wrapped-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/9f4742061c28d82e
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[second_line-mteb-retrieve]#1,832ccab5bf935208183534b2344adca445b2352384749588453e40da870f2b5a,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[second_line-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/832ccab5bf935208
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[leading_blank_line-mteb-retrieve]#1,29bb6e06b6d58f43c5cd8a8db2cd8bd8e37f3c5dc3082e02facc33cecfa37d9a,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[leading_blank_line-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/29bb6e06b6d58f43
terminal-bench,mteb-retrieve,mutant,test_targeted_semantic_mutants_fail[two_trailing_newlines-mteb-retrieve]#1,d3b4452ff24ac78ca3d3e839e35a2c73d891e641f09cf5a1318307f851588aa5,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_targeted_semantic_mutants_fail[two_trailing_newlines-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/d3b4452ff24ac78c
terminal-bench,mteb-retrieve,malicious,test_malformed_and_forged_artifacts_fail[invalid_utf8-mteb-retrieve]#1,29126081f43b9df1407a71342f8f7e3a15c79e2638b2e9af83daa8b01d46e9cc,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_malformed_and_forged_artifacts_fail[invalid_utf8-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/29126081f43b9df1
terminal-bench,mteb-retrieve,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict-mteb-retrieve]#1,9aaf5102685c3d6759d958b00e4e4dde79b4705a2daf1f63ef2ba529d25bfdd9,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_malformed_and_forged_artifacts_fail[forged_verdict-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/9aaf5102685c3d67
terminal-bench,mteb-retrieve,malicious,test_nul_suffix_is_not_stripped[mteb-retrieve]#1,b276b9e97aa838b685ef370ca1f9ce557264d142d5e05d8f9ee1b78244674c8e,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_nul_suffix_is_not_stripped[mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/b276b9e97aa838b6
terminal-bench,mteb-retrieve,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink-mteb-retrieve]#1,fdfc1ce2ae861850d1d025c9257102ae99afef655283e914df77af20080fcb20,tar,10240,rejected,,tests/test_mteb_exact_answer_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/fdfc1ce2ae861850
terminal-bench,mteb-retrieve,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory-mteb-retrieve]#1,864c8ce6ed41cf643ed6b440fac05d2f7a7537396b781fabb0f269a4d0a2150c,tar,10240,rejected,,tests/test_mteb_exact_answer_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/864c8ce6ed41cf64
terminal-bench,mteb-retrieve,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized-mteb-retrieve]#1,2e987b1ab9e3a99ad3eabaff4a9157730909edbb07ff6b068892c75e2b124a83,tar,10240,rejected,,tests/test_mteb_exact_answer_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/2e987b1ab9e3a99a
terminal-bench,mteb-retrieve,base,test_base_image_without_deliverable_is_rejected_at_capture[mteb-retrieve]#1,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,tar,10240,rejected,,tests/test_mteb_exact_answer_v2.py::test_base_image_without_deliverable_is_rejected_at_capture[mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/84ff92691f909a05
terminal-bench,mteb-retrieve,mutant,test_pinned_agent_capture_and_verification[wrong_answer-mteb-retrieve]#1,579a7c1e5451c398f462d7ae63c59f7af646fe82f4df2d74f258c85d12749225,tar,10240,captured,failed,tests/test_mteb_exact_answer_v2.py::test_pinned_agent_capture_and_verification[wrong_answer-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/579a7c1e5451c398
terminal-bench,mteb-retrieve,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-mteb-retrieve]#1,14bf54e94f03ef8c9a169ef2121e3c61cbe130597e0422eca8f856fba0bb5312,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/14bf54e94f03ef8c
terminal-bench,mteb-retrieve,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-mteb-retrieve]#1,eb5ce096bdf5ef1bf6e991fbfc387526e5028c3d2baa68e2fd013a565d04ff24,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-mteb-retrieve],runs/campaign/phase1/candidates/terminal-bench/mteb-retrieve/eb5ce096bdf5ef1b
